"","PUBID_1997","KEY_SEX_1997","KEY_BDATE_M_1997","KEY_BDATE_Y_1997","CV_SAMPLE_TYPE_1997","SAMPLING_WEIGHT_CC_1997","CV_HGC_RES_DAD_1997","CV_HGC_RES_MOM_1997","KEY_RACE_ETHNICITY_1997","CV_HIGHEST_DEGREE_EVER_EDT_2017","SAMPLING_WEIGHT_CC_2017","degree_label","race"
"5836",8005,1,6,1983,0,105035,10,NA,1,2,139962,"HS Diploma","Black"
"5837",8006,2,10,1984,0,110984,NA,12,1,3,134083,"AA","Black"
"5838",8007,2,1,1981,0,109602,NA,12,1,2,130913,"HS Diploma","Black"
"5839",8008,2,7,1982,0,105658,11,14,1,2,118636,"HS Diploma","Black"
"5840",8009,2,7,1983,0,104686,11,14,1,3,133060,"AA","Black"
"5841",8010,2,7,1983,0,104686,NA,NA,1,2,133060,"HS Diploma","Black"
"5842",8011,2,11,1981,0,109602,NA,15,1,5,130913,"MA","Black"
"5843",8012,2,9,1981,0,109602,11,8,1,4,130913,"BA","Black"
"5844",8013,2,11,1983,0,104686,NA,10,1,0,133060,"None","Black"
"5845",8014,2,2,1980,0,88844,NA,NA,1,2,107578,"HS Diploma","Black"
"5846",8015,1,9,1981,0,97143,NA,NA,1,3,136537,"AA","Black"
"5847",8016,1,6,1980,0,122981,12,12,1,1,166804,"GED","Black"
"5848",8017,2,8,1982,0,105658,12,12,1,4,118636,"BA","Black"
"5849",8018,2,4,1981,0,109602,NA,12,1,2,130913,"HS Diploma","Black"
"5850",8019,2,10,1982,0,105658,NA,12,1,2,118636,"HS Diploma","Black"
"5851",8020,2,2,1984,0,104413,NA,NA,1,2,126144,"HS Diploma","Black"
"5852",8021,2,2,1982,0,99402,NA,NA,1,5,111611,"MA","Black"
"5853",8022,2,5,1981,0,103112,12,16,1,2,123162,"HS Diploma","Black"
"5854",8023,2,6,1982,0,99402,NA,12,1,2,111611,"HS Diploma","Black"
"5855",8024,2,9,1981,0,108841,14,16,1,4,130004,"BA","Black"
"5856",8025,1,8,1983,0,104305,14,16,1,4,138990,"BA","Black"
"5857",8026,1,9,1983,0,104305,NA,NA,1,0,138990,"None","Black"
"5858",8027,2,1,1980,0,88227,NA,12,1,2,106831,"HS Diploma","Black"
"5859",8028,1,1,1980,0,122127,NA,11,1,2,165645,"HS Diploma","Black"
"5860",8029,1,5,1982,0,96848,NA,11,1,2,126445,"HS Diploma","Black"
"5861",8030,2,8,1984,0,110213,NA,NA,1,1,133152,"GED","Black"
"5862",8033,2,3,1984,0,110213,12,11,1,3,133152,"AA","Black"
"5863",8035,1,11,1983,0,104305,12,13,1,4,138990,"BA","Black"
"5864",8036,1,2,1981,0,96468,NA,8,1,1,135589,"GED","Black"
"5865",8037,2,3,1980,0,87564,NA,11,1,2,106028,"HS Diploma","Black"
"5866",8038,1,10,1982,0,96120,16,15,1,2,125494,"HS Diploma","Black"
"5867",8039,2,10,1983,0,103178,13,12,1,2,131143,"HS Diploma","Black"
"5868",8040,1,10,1984,0,110590,10,14,1,2,136590,"HS Diploma","Black"
"5869",8042,1,4,1983,0,103521,NA,16,1,1,137945,"GED","Black"
"5870",8043,1,9,1982,0,96120,NA,12,1,4,125494,"BA","Black"
"5871",8044,2,6,1981,0,108022,NA,11,1,3,129027,"AA","Black"
"5872",8045,1,5,1982,0,96120,NA,11,1,1,125494,"GED","Black"
"5873",8046,1,1,1981,0,95743,10,11,1,1,134569,"GED","Black"
"5874",8047,1,11,1982,0,96120,10,11,1,1,125494,"GED","Black"
"5875",8048,2,1,1983,0,103178,10,11,1,2,131143,"HS Diploma","Black"
"5876",8049,1,2,1981,0,95743,NA,11,1,2,134569,"HS Diploma","Black"
"5877",8050,1,2,1981,0,95743,NA,12,1,2,134569,"HS Diploma","Black"
"5878",8052,1,6,1981,0,95743,NA,9,1,1,134569,"GED","Black"
"5879",8055,1,11,1980,0,115699,11,12,1,3,156927,"AA","Black"
"5880",8056,2,2,1984,0,104413,11,12,1,3,126144,"AA","Black"
"5881",8057,1,5,1984,0,105563,NA,14,1,2,130382,"HS Diploma","Black"
"5882",8059,1,1,1983,0,98816,6,9,1,3,131675,"AA","Black"
"5883",8060,2,11,1984,0,104413,NA,11,1,3,126144,"AA","Black"
"5884",8062,1,9,1983,0,88720,NA,14,2,0,127520,"None","Hispanic"
"5885",8064,2,2,1982,0,99402,NA,9,1,1,111611,"GED","Black"
"5886",8065,1,9,1980,0,115699,NA,NA,1,1,156927,"GED","Black"
"5887",8066,2,5,1982,0,99402,NA,11,1,1,111611,"GED","Black"
"5888",8067,2,2,1984,0,104413,NA,11,1,1,126144,"GED","Black"
"5889",8069,2,8,1980,0,83584,NA,12,1,2,101209,"HS Diploma","Black"
"5890",8071,1,2,1983,0,98816,12,12,1,4,131675,"BA","Black"
"5891",8072,1,11,1981,0,91391,NA,16,1,4,128453,"BA","Black"
"5892",8077,1,6,1983,0,101382,12,12,1,2,135095,"HS Diploma","Black"
"5893",8080,2,5,1982,0,101983,12,12,1,2,114510,"HS Diploma","Black"
"5894",8081,2,8,1980,0,85755,12,20,1,6,103837,"PhD","Black"
"5895",8082,2,8,1981,0,105791,12,20,1,5,126361,"MA","Black"
"5896",8083,2,3,1984,0,195903,14,13,2,3,242878,"AA","Hispanic"
"5897",8084,2,1,1981,0,105441,11,12,1,2,125943,"HS Diploma","Black"
"5898",8085,2,7,1983,0,100712,11,12,1,2,128008,"HS Diploma","Black"
"5899",8086,2,5,1982,0,99402,NA,11,1,5,111611,"MA","Black"
"5900",8087,1,2,1980,0,101922,11,12,2,2,167277,"HS Diploma","Hispanic"
"5901",8089,2,4,1983,0,98488,12,15,1,2,125182,"HS Diploma","Black"
"5902",8091,2,3,1982,0,84531,NA,9,2,3,98628,"AA","Hispanic"
"5903",8092,2,3,1980,0,99985,NA,8,2,0,124660,"None","Hispanic"
"5904",8093,2,3,1982,0,84531,NA,8,2,0,98628,"None","Hispanic"
"5905",8094,1,11,1983,0,88720,NA,8,2,0,127520,"None","Hispanic"
"5906",8095,2,2,1980,0,99985,NA,8,2,0,124660,"None","Hispanic"
"5907",8096,2,6,1983,0,98488,NA,12,1,4,125182,"BA","Black"
"5908",8097,2,1,1981,0,103112,NA,12,1,2,123162,"HS Diploma","Black"
"5909",8099,1,12,1982,0,91751,NA,12,1,1,119790,"GED","Black"
"5910",8100,1,10,1982,0,101362,NA,11,2,2,152667,"HS Diploma","Hispanic"
"5911",8101,1,4,1984,0,85345,12,10,2,0,123991,"None","Hispanic"
"5912",8102,1,6,1981,0,101941,NA,16,2,2,148068,"HS Diploma","Hispanic"
"5913",8103,2,11,1984,0,84763,14,12,2,2,105088,"HS Diploma","Hispanic"
"5914",8104,1,5,1984,0,109962,NA,NA,1,2,135814,"HS Diploma","Black"
"5915",8105,1,1,1981,0,103126,13,12,2,4,149790,"BA","Hispanic"
"5916",8106,2,8,1982,0,85514,13,12,2,2,99775,"HS Diploma","Hispanic"
"5917",8108,1,3,1983,0,89751,12,14,2,2,129002,"HS Diploma","Hispanic"
"5918",8109,1,4,1981,0,103126,NA,4,2,2,149790,"HS Diploma","Hispanic"
"5919",8111,2,9,1984,0,85748,10,6,2,4,106310,"BA","Hispanic"
"5920",8112,2,8,1984,0,85748,NA,15,2,4,106310,"BA","Hispanic"
"5921",8113,2,7,1981,0,84873,14,15,2,2,104704,"HS Diploma","Hispanic"
"5922",8114,2,3,1984,0,85748,14,15,2,2,106310,"HS Diploma","Hispanic"
"5923",8115,2,9,1982,0,85514,16,14,2,4,99775,"BA","Hispanic"
"5924",8116,2,3,1980,0,101147,15,20,2,2,126109,"HS Diploma","Hispanic"
"5925",8117,2,10,1984,0,133967,NA,15,1,2,161849,"HS Diploma","Black"
"5926",8119,2,1,1982,0,127537,10,12,1,4,143203,"BA","Black"
"5927",8120,2,9,1980,0,107242,12,NA,1,2,129856,"HS Diploma","Black"
"5928",8121,2,10,1980,0,107242,NA,10,1,2,129856,"HS Diploma","Black"
"5929",8122,2,7,1983,0,126365,12,12,1,2,160615,"HS Diploma","Black"
"5930",8125,2,12,1982,0,127537,NA,12,1,1,143203,"GED","Black"
"5931",8126,1,10,1980,0,118028,16,NA,1,1,160085,"GED","Black"
"5932",8127,2,11,1983,0,100470,NA,12,1,2,127701,"HS Diploma","Black"
"5933",8128,2,2,1983,0,100470,NA,12,1,1,127701,"GED","Black"
"5934",8131,2,9,1981,0,85586,12,10,2,4,105583,"BA","Hispanic"
"5935",8133,2,5,1983,0,91637,10,9,2,1,116173,"GED","Hispanic"
"5936",8134,2,3,1982,0,87912,NA,NA,2,1,102573,"GED","Hispanic"
"5937",8135,1,1,1983,0,92269,NA,NA,2,2,132620,"HS Diploma","Hispanic"
"5938",8137,1,3,1980,0,101922,NA,12,2,0,167277,"None","Hispanic"
"5939",8138,1,7,1981,0,101941,NA,12,2,0,148068,"None","Hispanic"
"5940",8139,2,4,1983,0,89829,13,12,2,2,113881,"HS Diploma","Hispanic"
"5941",8140,2,2,1982,0,99402,NA,13,1,2,111611,"HS Diploma","Black"
"5942",8141,2,5,1982,0,99402,12,13,1,2,111611,"HS Diploma","Black"
"5943",8143,2,11,1982,0,84531,NA,5,2,3,98628,"AA","Hispanic"
"5944",8144,2,11,1983,0,89829,NA,5,2,1,113881,"GED","Hispanic"
"5945",8146,2,12,1984,0,109908,12,12,1,2,132783,"HS Diploma","Black"
"5946",8147,2,12,1982,0,104633,NA,10,1,2,117486,"HS Diploma","Black"
"5947",8148,1,1,1980,0,121789,NA,13,1,4,165186,"BA","Black"
"5948",8149,1,8,1981,0,91391,14,16,1,2,128453,"HS Diploma","Black"
"5949",8150,1,9,1980,0,115699,NA,12,1,2,156927,"HS Diploma","Black"
"5950",8151,1,8,1981,0,91391,NA,12,1,2,128453,"HS Diploma","Black"
"5951",8152,1,8,1983,0,98816,NA,NA,1,4,131675,"BA","Black"
"5952",8153,1,8,1983,0,98816,NA,NA,1,4,131675,"BA","Black"
"5953",8154,1,8,1982,0,91751,NA,NA,1,1,119790,"GED","Black"
"5954",8156,1,1,1981,0,136897,NA,12,2,0,198842,"None","Hispanic"
"5955",8158,1,7,1983,0,119143,5,5,2,2,171247,"HS Diploma","Hispanic"
"5956",8159,1,3,1980,0,136872,12,NA,2,0,224638,"None","Hispanic"
"5957",8160,1,1,1981,0,136897,NA,16,2,2,198842,"HS Diploma","Hispanic"
"5958",8161,1,9,1984,0,114610,NA,16,2,2,166509,"HS Diploma","Hispanic"
"5959",8162,1,7,1981,0,136897,16,12,2,2,198842,"HS Diploma","Hispanic"
"5960",8163,2,9,1980,0,102687,NA,NA,2,3,128029,"AA","Hispanic"
"5961",8164,1,1,1981,0,104696,11,12,2,2,152070,"HS Diploma","Hispanic"
"5962",8165,1,7,1982,0,94230,12,10,1,2,123027,"HS Diploma","Black"
"5963",8166,1,1,1984,0,108416,12,10,1,1,133906,"GED","Black"
"5964",8167,2,11,1980,0,102687,14,12,2,4,128029,"BA","Hispanic"
"5965",8168,1,6,1984,0,91441,NA,17,2,4,132847,"BA","Hispanic"
"5966",8172,1,1,1983,0,95057,7,6,2,2,136628,"HS Diploma","Hispanic"
"5967",8173,1,11,1980,0,109202,14,NA,2,1,179225,"GED","Hispanic"
"5968",8175,2,11,1981,0,88313,NA,12,2,0,108948,"None","Hispanic"
"5969",8178,2,11,1980,0,109391,14,12,2,2,136387,"HS Diploma","Hispanic"
"5970",8180,1,4,1983,0,97066,14,12,2,4,139516,"BA","Hispanic"
"5971",8182,2,8,1981,0,91789,NA,7,2,0,113237,"None","Hispanic"
"5972",8183,2,1,1983,0,98280,14,14,2,4,124594,"BA","Hispanic"
"5973",8184,2,8,1980,0,232989,16,16,2,4,290488,"BA","Hispanic"
"5974",8185,2,1,1984,0,85371,NA,12,2,4,105842,"BA","Hispanic"
"5975",8186,1,11,1982,0,102089,NA,14,2,3,153762,"AA","Hispanic"
"5976",8187,1,5,1982,0,101362,12,12,2,1,152667,"GED","Hispanic"
"5977",8189,2,8,1982,0,84531,12,12,2,2,98628,"HS Diploma","Hispanic"
"5978",8190,1,8,1981,0,101941,16,13,2,4,148068,"BA","Hispanic"
"5979",8192,1,4,1982,0,101362,12,12,2,2,152667,"HS Diploma","Hispanic"
"5980",8194,1,4,1980,0,101922,13,13,2,4,167277,"BA","Hispanic"
"5981",8195,2,4,1983,0,89829,13,13,2,2,113881,"HS Diploma","Hispanic"
"5982",8196,1,5,1981,0,101941,12,12,2,2,148068,"HS Diploma","Hispanic"
"5983",8197,1,10,1983,0,88720,12,12,2,4,127520,"BA","Hispanic"
"5984",8198,1,2,1982,0,101362,14,13,2,2,152667,"HS Diploma","Hispanic"
"5985",8199,1,6,1984,0,85345,NA,11,2,1,123991,"GED","Hispanic"
"5986",8200,1,4,1982,0,101362,NA,14,2,3,152667,"AA","Hispanic"
"5987",8201,2,10,1983,0,89829,NA,14,2,3,113881,"AA","Hispanic"
"5988",8203,2,12,1984,0,84763,NA,11,2,0,105088,"None","Hispanic"
"5989",8206,1,9,1982,0,116116,NA,16,2,2,174889,"HS Diploma","Hispanic"
"5990",8208,2,7,1981,0,96109,NA,11,2,1,118566,"GED","Hispanic"
"5991",8210,2,9,1982,0,96835,NA,11,2,4,112984,"BA","Hispanic"
"5992",8211,2,12,1983,0,102905,NA,11,2,2,130458,"HS Diploma","Hispanic"
"5993",8213,1,2,1982,0,116116,NA,16,2,4,174889,"BA","Hispanic"
"5994",8214,1,10,1981,0,116779,14,14,2,5,169621,"MA","Hispanic"
"5995",8215,2,7,1983,0,100854,NA,18,1,5,128190,"MA","Black"
"5996",8216,1,11,1981,0,91391,NA,NA,1,0,128453,"None","Black"
"5997",8217,2,11,1982,0,99402,NA,NA,1,1,111611,"GED","Black"
"5998",8218,2,1,1984,0,104413,NA,NA,1,2,126144,"HS Diploma","Black"
"5999",8219,2,6,1984,0,104413,NA,13,1,1,126144,"GED","Black"
"6000",8220,1,8,1984,0,108100,NA,15,1,2,133515,"HS Diploma","Black"
"6001",8222,1,7,1983,0,124118,11,12,1,2,165392,"HS Diploma","Black"
"6002",8223,1,7,1981,0,116364,14,14,2,2,169018,"HS Diploma","Hispanic"
"6003",8225,2,11,1983,0,102539,12,12,2,5,129994,"MA","Hispanic"
"6004",8226,2,11,1982,0,113466,NA,NA,1,4,127403,"BA","Black"
"6005",8230,2,1,1980,0,106880,NA,10,2,2,133257,"HS Diploma","Hispanic"
"6006",8231,1,8,1982,0,101362,NA,9,2,0,152667,"None","Hispanic"
"6007",8232,2,11,1981,0,103112,12,15,1,4,123162,"BA","Black"
"6008",8235,2,5,1984,0,84763,NA,NA,2,2,105088,"HS Diploma","Hispanic"
"6009",8236,1,7,1980,0,115699,NA,NA,1,2,156927,"HS Diploma","Black"
"6010",8237,2,11,1982,0,99402,NA,NA,1,2,111611,"HS Diploma","Black"
"6011",8238,1,7,1982,0,208791,18,14,1,2,272597,"HS Diploma","Black"
"6012",8240,2,7,1980,0,89775,12,12,1,2,108706,"HS Diploma","Black"
"6013",8241,1,8,1980,0,109762,NA,12,2,2,180144,"HS Diploma","Hispanic"
"6014",8242,2,8,1981,0,90351,NA,12,2,1,111462,"GED","Hispanic"
"6015",8244,2,8,1982,0,107048,9,12,1,3,120197,"AA","Black"
"6016",8245,2,5,1980,0,90013,NA,12,1,2,108994,"HS Diploma","Black"
"6017",8246,1,8,1982,0,98808,NA,12,1,1,129004,"GED","Black"
"6018",8247,1,12,1980,0,124599,NA,11,1,0,168998,"None","Black"
"6019",8248,2,5,1983,0,96739,12,9,2,5,122641,"MA","Hispanic"
"6020",8249,2,2,1981,0,111044,12,12,1,2,132636,"HS Diploma","Black"
"6021",8250,1,6,1984,0,113683,12,12,1,3,140411,"AA","Black"
"6022",8251,2,3,1983,0,106064,12,11,1,2,134811,"HS Diploma","Black"
"6023",8252,1,9,1984,0,113683,12,11,1,2,140411,"HS Diploma","Black"
"6024",8253,1,6,1984,0,113683,NA,13,1,2,140411,"HS Diploma","Black"
"6025",8254,2,9,1981,0,111044,NA,NA,1,2,132636,"HS Diploma","Black"
"6026",8255,2,8,1981,0,113424,NA,NA,1,5,135478,"MA","Black"
"6027",8256,2,7,1982,0,109342,NA,12,1,4,122773,"BA","Black"
"6028",8257,2,11,1981,0,113424,NA,NA,1,2,135478,"HS Diploma","Black"
"6029",8258,2,9,1984,0,251757,16,17,1,4,304155,"BA","Black"
"6030",8259,2,8,1983,0,237471,NA,12,1,5,301834,"MA","Black"
"6031",8260,1,12,1984,0,254530,NA,12,1,4,314372,"BA","Black"
"6032",8261,1,7,1981,0,220359,NA,12,1,4,309721,"BA","Black"
"6033",8262,1,12,1980,0,119102,12,12,1,2,161543,"HS Diploma","Black"
"6034",8263,1,2,1980,0,119102,NA,8,1,1,161543,"GED","Black"
"6035",8264,2,7,1980,0,86042,12,12,1,1,104185,"GED","Black"
"6036",8265,2,1,1981,0,104655,NA,11,1,1,125005,"GED","Black"
"6037",8268,1,1,1981,0,92759,NA,12,1,0,130375,"None","Black"
"6038",8270,1,2,1983,0,100294,NA,12,1,1,133646,"GED","Black"
"6039",8271,2,10,1983,0,99962,NA,12,1,2,127055,"HS Diploma","Black"
"6040",8272,2,8,1984,0,105975,NA,12,1,0,128032,"None","Black"
"6041",8273,2,4,1984,0,105975,NA,10,1,3,128032,"AA","Black"
"6042",8274,1,11,1983,0,100294,NA,12,1,1,133646,"GED","Black"
"6043",8276,2,7,1984,0,105975,NA,11,1,2,128032,"HS Diploma","Black"
"6044",8277,2,7,1980,0,83584,NA,10,1,0,101209,"None","Black"
"6045",8280,1,9,1981,0,101759,12,14,1,4,143025,"BA","Black"
"6046",8281,2,4,1984,0,116258,NA,NA,1,1,140454,"GED","Black"
"6047",8282,1,1,1980,0,128824,12,12,1,4,174729,"BA","Black"
"6048",8283,2,8,1981,0,114810,NA,12,1,2,137133,"HS Diploma","Black"
"6049",8284,1,1,1983,0,110025,NA,16,1,5,146613,"MA","Black"
"6050",8285,1,7,1984,0,117538,NA,16,1,5,145173,"MA","Black"
"6051",8286,2,5,1981,0,114810,8,12,1,5,137133,"MA","Black"
"6052",8287,1,3,1981,0,101759,12,16,1,2,143025,"HS Diploma","Black"
"6053",8288,2,3,1982,0,110678,NA,16,1,5,124273,"MA","Black"
"6054",8289,2,1,1983,0,109660,NA,16,1,4,139383,"BA","Black"
"6055",8291,1,12,1982,0,93988,NA,9,1,1,122711,"GED","Black"
"6056",8292,2,3,1982,0,101826,NA,NA,1,1,114334,"GED","Black"
"6057",8293,2,4,1984,0,106959,12,12,1,2,129221,"HS Diploma","Black"
"6058",8294,1,5,1983,0,101226,NA,12,1,1,134887,"GED","Black"
"6059",8295,1,11,1980,0,118521,NA,12,1,1,160755,"GED","Black"
"6060",8296,2,11,1980,0,105675,16,NA,1,3,127958,"AA","Black"
"6061",8297,2,5,1982,0,125673,NA,10,1,2,141110,"HS Diploma","Black"
"6062",8298,1,2,1984,0,133463,NA,10,1,2,164841,"HS Diploma","Black"
"6063",8299,2,1,1982,0,139899,NA,12,1,2,157083,"HS Diploma","Black"
"6064",8301,2,11,1983,0,138612,NA,12,1,0,176182,"None","Black"
"6065",8303,2,5,1980,0,91469,14,12,1,3,110757,"AA","Black"
"6066",8304,2,3,1980,0,91469,14,12,1,3,110757,"AA","Black"
"6067",8307,2,5,1981,0,105977,NA,12,1,2,126583,"HS Diploma","Black"
"6068",8308,2,9,1980,0,85906,12,12,1,2,104020,"HS Diploma","Black"
"6069",8309,2,3,1980,0,85906,NA,12,1,0,104020,"None","Black"
"6070",8310,1,9,1980,0,118913,NA,NA,1,1,161286,"GED","Black"
"6071",8312,1,5,1980,0,118913,NA,12,1,2,161286,"HS Diploma","Black"
"6072",8313,1,5,1980,0,118913,NA,12,1,4,161286,"BA","Black"
"6073",8314,2,6,1983,0,101224,12,13,1,4,128659,"BA","Black"
"6074",8315,2,12,1980,0,86569,12,13,1,4,104823,"BA","Black"
"6075",8316,1,10,1981,0,98421,16,16,1,1,138334,"GED","Black"
"6076",8317,1,4,1984,0,113683,16,16,1,2,140411,"HS Diploma","Black"
"6077",8319,2,1,1982,0,107048,NA,15,1,0,120197,"None","Black"
"6078",8320,2,5,1984,0,112445,14,14,1,2,135847,"HS Diploma","Black"
"6079",8321,1,11,1983,0,106417,12,14,1,2,141804,"HS Diploma","Black"
"6080",8322,1,1,1980,0,124599,12,14,1,0,168998,"None","Black"
"6081",8323,2,1,1980,0,86927,14,16,1,2,105257,"HS Diploma","Black"
"6082",8324,1,8,1984,0,109786,13,14,1,3,135597,"AA","Black"
"6083",8325,2,7,1980,0,86927,NA,13,1,2,105257,"HS Diploma","Black"
"6084",8327,2,7,1981,0,107237,8,13,1,3,128088,"AA","Black"
"6085",8328,1,8,1981,0,95047,NA,12,1,0,133591,"None","Black"
"6086",8329,2,7,1982,0,104924,NA,NA,1,3,117812,"AA","Black"
"6087",8330,1,6,1983,0,208527,NA,NA,2,2,299722,"HS Diploma","Hispanic"
"6088",8331,2,1,1982,0,200268,14,18,2,3,233665,"AA","Hispanic"
"6089",8332,1,6,1982,0,210575,12,12,1,2,274927,"HS Diploma","Black"
"6090",8333,1,4,1981,0,101941,12,12,2,0,148068,"None","Hispanic"
"6091",8334,2,11,1981,0,103112,14,12,1,4,123162,"BA","Black"
"6092",8335,2,3,1984,0,104413,14,12,1,5,126144,"MA","Black"
"6093",8336,2,3,1984,0,104413,14,12,1,4,126144,"BA","Black"
"6094",8338,1,10,1981,0,91391,12,14,1,2,128453,"HS Diploma","Black"
"6095",8339,1,7,1982,0,91751,12,14,1,2,119790,"HS Diploma","Black"
"6096",8340,1,9,1981,0,91391,NA,12,1,1,128453,"GED","Black"
"6097",8341,2,10,1984,0,104413,12,12,1,3,126144,"AA","Black"
"6098",8342,2,10,1984,0,104413,12,12,1,2,126144,"HS Diploma","Black"
"6099",8343,2,10,1983,0,98488,12,12,1,2,125182,"HS Diploma","Black"
"6100",8344,1,9,1981,0,91391,NA,12,1,2,128453,"HS Diploma","Black"
"6101",8345,2,1,1980,0,85906,14,NA,1,6,104020,"PhD","Black"
"6102",8346,1,7,1980,0,118913,NA,12,1,2,161286,"HS Diploma","Black"
"6103",8349,1,4,1982,0,209780,14,14,1,2,273889,"HS Diploma","Black"
"6104",8350,1,7,1980,0,101922,NA,12,2,1,167277,"GED","Hispanic"
"6105",8351,2,3,1982,0,84531,NA,12,2,1,98628,"GED","Hispanic"
"6106",8353,1,11,1984,0,105563,12,12,1,2,130382,"HS Diploma","Black"
"6107",8354,1,12,1981,0,91391,11,12,1,4,128453,"BA","Black"
"6108",8355,1,8,1982,0,91751,11,12,1,2,119790,"HS Diploma","Black"
"6109",8356,2,1,1982,0,99402,NA,12,1,2,111611,"HS Diploma","Black"
"6110",8357,2,3,1983,0,98488,NA,12,1,5,125182,"MA","Black"
"6111",8358,2,4,1984,0,104413,NA,12,1,2,126144,"HS Diploma","Black"
"6112",8362,2,12,1982,0,99402,NA,12,1,2,111611,"HS Diploma","Black"
"6113",8365,2,10,1982,0,226202,16,14,1,2,253987,"HS Diploma","Black"
"6114",8366,2,3,1982,0,226202,16,12,1,0,253987,"None","Black"
"6115",8367,2,3,1980,0,102956,NA,NA,2,1,128365,"GED","Hispanic"
"6116",8370,2,9,1983,0,102005,12,11,1,1,129652,"GED","Black"
"6117",8374,2,10,1984,0,87790,11,10,2,1,108841,"GED","Hispanic"
"6118",8376,1,9,1981,0,104970,NA,12,2,2,152469,"HS Diploma","Hispanic"
"6119",8378,2,10,1982,0,87043,NA,5,2,0,101559,"None","Hispanic"
"6120",8380,1,12,1980,0,271517,16,12,1,2,368269,"HS Diploma","Black"
"6121",8381,1,1,1984,0,113683,NA,13,1,1,140411,"GED","Black"
"6122",8382,2,3,1982,0,91034,11,10,2,1,106215,"GED","Hispanic"
"6123",8383,1,7,1980,0,275352,NA,NA,1,3,373469,"AA","Black"
"6124",8384,1,8,1983,0,102223,NA,12,1,1,136216,"GED","Black"
"6125",8386,2,4,1983,0,102770,NA,15,1,4,130624,"BA","Black"
"6126",8387,1,8,1984,0,110153,NA,9,1,2,136051,"HS Diploma","Black"
"6127",8388,1,2,1982,0,95740,11,12,1,2,124998,"HS Diploma","Black"
"6128",8389,1,5,1984,0,110153,11,12,1,2,136051,"HS Diploma","Black"
"6129",8390,2,11,1983,0,102770,NA,15,1,4,130624,"BA","Black"
"6130",8393,2,7,1983,0,103292,NA,NA,1,4,131288,"BA","Black"
"6131",8394,2,6,1984,0,109506,NA,NA,1,4,132297,"BA","Black"
"6132",8395,1,4,1984,0,110713,NA,16,1,5,136742,"MA","Black"
"6133",8396,2,3,1983,0,103292,NA,8,1,4,131288,"BA","Black"
"6134",8397,2,5,1984,0,109506,NA,8,1,2,132297,"HS Diploma","Black"
"6135",8399,1,9,1982,0,96226,14,12,1,2,125633,"HS Diploma","Black"
"6136",8401,2,3,1984,0,108429,NA,12,1,2,130996,"HS Diploma","Black"
"6137",8402,2,10,1980,0,86799,12,12,1,3,105101,"AA","Black"
"6138",8403,2,11,1983,0,102276,NA,12,1,2,129996,"HS Diploma","Black"
"6139",8405,2,9,1983,0,99678,NA,11,1,1,126695,"GED","Black"
"6140",8406,2,10,1981,0,104359,NA,15,1,3,124650,"AA","Black"
"6141",8407,1,4,1984,0,110841,NA,12,1,1,136901,"GED","Black"
"6142",8408,2,6,1980,0,87763,NA,10,1,1,106269,"GED","Black"
"6143",8412,1,8,1982,0,96338,10,10,1,2,125779,"HS Diploma","Black"
"6144",8413,2,12,1980,0,190206,16,14,1,4,230314,"BA","Black"
"6145",8414,2,2,1982,0,101405,11,12,1,3,113861,"AA","Black"
"6146",8416,1,7,1983,0,106721,12,12,1,4,142209,"BA","Black"
"6147",8418,2,4,1980,0,90271,12,12,1,4,109305,"BA","Black"
"6148",8420,1,6,1983,0,98816,12,12,1,2,131675,"HS Diploma","Black"
"6149",8421,1,11,1980,0,115699,NA,12,1,0,156927,"None","Black"
"6150",8422,2,1,1982,0,99402,NA,12,1,2,111611,"HS Diploma","Black"
"6151",8423,1,12,1983,0,98816,NA,12,1,2,131675,"HS Diploma","Black"
"6152",8424,2,2,1981,0,103112,NA,12,1,2,123162,"HS Diploma","Black"
"6153",8425,1,9,1981,0,91391,NA,9,1,0,128453,"None","Black"
"6154",8429,1,12,1983,0,98816,12,14,1,1,131675,"GED","Black"
"6155",8432,1,1,1982,0,103759,15,NA,1,1,135468,"GED","Black"
"6156",8433,1,4,1983,0,111749,15,NA,1,4,148909,"BA","Black"
"6157",8435,2,9,1983,0,111378,NA,9,1,2,141566,"HS Diploma","Black"
"6158",8439,2,9,1981,0,106335,12,13,1,5,127011,"MA","Black"
"6159",8440,2,2,1980,0,86196,NA,11,1,4,104371,"BA","Black"
"6160",8442,1,12,1981,0,95961,NA,6,1,2,134875,"HS Diploma","Black"
"6161",8443,1,3,1984,0,110841,NA,NA,1,2,136901,"HS Diploma","Black"
"6162",8444,2,12,1984,0,109633,12,12,1,4,132451,"BA","Black"
"6163",8445,1,4,1981,0,102176,NA,12,1,2,143610,"HS Diploma","Black"
"6164",8447,1,11,1982,0,100091,NA,14,1,4,130680,"BA","Black"
"6165",8449,1,3,1980,0,126217,7,10,1,0,171193,"None","Black"
"6166",8450,2,3,1982,0,108438,14,16,1,5,121758,"MA","Black"
"6167",8451,2,9,1982,0,108438,12,13,1,5,121758,"MA","Black"
"6168",8453,1,1,1981,0,99699,NA,NA,1,4,140130,"BA","Black"
"6169",8454,1,8,1983,0,107799,NA,10,1,2,143646,"HS Diploma","Black"
"6170",8455,1,12,1984,0,115160,NA,10,1,2,142235,"HS Diploma","Black"
"6171",8456,2,8,1980,0,91182,7,12,1,4,110409,"BA","Black"
